7,32.1,23.9,240.8
7,31.7,23.6,317.5
7,31.9,24,280.2
7,30.7,23.2,283.2
7,31.7,23.8,264.3
7,31.2,23.8,310.1
7,32.3,23.9,239.2
7,30.6,23.4,339.6
7,30.1,23.2,325.2
7,30.8,23.3,250.4
7,32.6,23.9,160.5
7,31.2,23.7,340.5
7,31.1,23.2,272.8
7,30.7,23.7,360.4
7,32.3,24.1,252
7,31.2,23.5,280.3
7,30.6,23.5,277.5
7,32.9,23.9,144.1
7,31,23.5,310
7,30.9,23.7,324.6
7,32,23.9,275.5
7,30.9,23.5,331.9
7,31.1,23.5,327.8
7,31.3,23.9,354.1
7,30.2,23.3,317.2
7,31.8,23.9,328.3
7,31,23.5,334.9
7,31.1,23.5,300
7,31.1,23.5,299.1
7,30.9,23.3,306
7,31.4,23.5,307
7,31.4,23.7,316
7,31,23.7,279.6
7,31.1,23.5,273.8
7,30.9,23.6,311.1
7,30.9,23.5,297.3
7,30.8,23.6,346.7
7,30.8,23.5,297.1
7,31,23.6,275.6
7,31,23.7,304.2
7,31.9,23.9,224.8
7,30.5,23.7,355.4
7,30.8,23.4,315.8
7,30.8,23.7,349.2
7,31,23.6,327
7,30.9,23.6,310.4
7,31.2,23.7,305.7
7,31.1,23.7,313.2
7,31,23.6,332.6
7,30.6,23.6,347.3
7,31.9,23.8,255
7,31.3,23.8,280.1
7,31,23.8,358.4
7,31,23.6,312.2
7,31.3,23.5,257.7
7,29.9,23.1,346.7
7,31.1,23.8,290.9
7,31.1,23.9,313.2
7,30.7,23.6,341.6
7,31.3,23.8,311.7
7,30.7,23.6,342.5
7,31.9,23.7,281.5
7,31.8,23.6,268.4
7,30.8,23.1,358.9
7,31.5,23.3,280.9
7,32.5,23.9,252.4
7,31.5,23.4,322.3
7,31.4,23.3,334.9
7,31.6,23.5,322.7
7,31.7,23.3,234.5
7,30.8,22.8,285
7,32.1,23.6,211
7,31.5,23.5,294.6
7,31.5,23.1,321.3
7,30.7,22.8,318.8
7,31.6,23.2,304.5
7,30.9,23.4,351.3
7,30.7,23.2,300.8
7,31.9,23.7,247
7,31,23.6,325.2
7,30.8,23.5,326.6
7,32.3,23.7,237.3
7,32,23.6,296.1
7,31.1,23.2,289
7,31,23.2,290.1
7,31.5,23.6,256.6
7,32.4,23.7,210.7
7,31,23.4,357.7
7,31.3,23.5,292.8
7,30.7,23.5,293.5
